ptr_table_hex,ptr_table_dec,index,length,pc,lorom,pc_dec
0x050101,327937,349,14,0x0514B4,0x0A94B4,332980
0x050101,327937,350,133,0x057B05,0x0AFB05,359173
0x050101,327937,351,15,0x0547A6,0x0AC7A6,346022
0x050101,327937,352,9,0x057708,0x0AF708,358152
0x050101,327937,353,9,0x056306,0x0AE306,353030
0x050101,327937,354,3,0x0552E7,0x0AD2E7,348903
0x050101,327937,355,6,0x05797B,0x0AF97B,358779
0x050101,327937,356,1,0x0560F0,0x0AE0F0,352496
0x050101,327937,357,130,0x057A04,0x0AFA04,358916
0x050101,327937,358,28,0x0527B3,0x0AA7B3,337843
0x050101,327937,359,1,0x0521B0,0x0AA1B0,336304
0x050101,327937,360,11,0x054490,0x0AC490,345232
0x050101,327937,361,28,0x05305E,0x0AB05E,340062
0x050101,327937,362,20,0x052021,0x0AA021,335905
0x050101,327937,363,6,0x05208D,0x0AA08D,336013
0x050101,327937,364,38,0x055BB1,0x0ADBB1,351153
0x050101,327937,365,9,0x0516CD,0x0A96CD,333517
0x050101,327937,366,18,0x0532C0,0x0AB2C0,340672
0x050101,327937,367,1,0x0530A9,0x0AB0A9,340137
0x050101,327937,368,16,0x051F69,0x0A9F69,335721
0x050101,327937,369,137,0x057EFF,0x0AFEFF,360191
0x050101,327937,370,4,0x050000,0x0A8000,327680
0x050101,327937,371,66,0x050C24,0x0A8C24,330788
0x050101,327937,372,32,0x050409,0x0A8409,328713
0x050101,327937,373,1,0x05081B,0x0A881B,329755
0x050101,327937,374,18,0x050B01,0x0A8B01,330497
0x050101,327937,375,226,0x05001F,0x0A801F,327711
0x050101,327937,376,27,0x05021B,0x0A821B,328219
0x050101,327937,377,2,0x051001,0x0A9001,331777
0x050101,327937,378,2,0x057FFF,0x0AFFFF,360447
0x050101,327937,379,134,0x057F02,0x0AFF02,360194
0x050101,327937,380,1,0x0502FD,0x0A82FD,328445
0x050101,327937,381,12,0x053792,0x0AB792,341906
0x050101,327937,382,2,0x0537B7,0x0AB7B7,341943
0x050101,327937,383,24,0x050194,0x0A8194,328084
0x050101,327937,384,7,0x052B6F,0x0AAB6F,338799
0x050101,327937,385,12,0x0539BF,0x0AB9BF,342463
0x050101,327937,386,6,0x052520,0x0AA520,337184
0x050101,327937,387,33,0x0536A7,0x0AB6A7,341671
0x050101,327937,388,11,0x0548A2,0x0AC8A2,346274
0x050101,327937,389,24,0x0558B9,0x0AD8B9,350393
0x050101,327937,390,17,0x0531EF,0x0AB1EF,340463
0x050101,327937,391,16,0x054D5B,0x0ACD5B,347483
0x050101,327937,392,23,0x056DBF,0x0AEDBF,355775
0x050101,327937,393,17,0x0521C3,0x0AA1C3,336323
0x050101,327937,394,18,0x057F90,0x0AFF90,360336
0x050101,327937,395,12,0x0530F2,0x0AB0F2,340210
0x050101,327937,396,31,0x054320,0x0AC320,344864
0x050101,327937,397,22,0x0520A3,0x0AA0A3,336035
0x050101,327937,398,13,0x054DA6,0x0ACDA6,347558
0x050101,327937,399,5,0x054D72,0x0ACD72,347506
0x050101,327937,400,21,0x0547B5,0x0AC7B5,346037
0x050101,327937,401,25,0x0520A0,0x0AA0A0,336032
0x050101,327937,402,7,0x0521CD,0x0AA1CD,336333
0x050101,327937,403,110,0x050093,0x0A8093,327827
0x050101,327937,404,46,0x05301B,0x0AB01B,339995
0x050101,327937,405,4,0x052401,0x0AA401,336897
0x050101,327937,406,4,0x050F0C,0x0A8F0C,331532
0x050101,327937,407,5,0x051B04,0x0A9B04,334596
0x050101,327937,408,24,0x050108,0x0A8108,327944
0x050101,327937,409,9,0x051F0E,0x0A9F0E,335630
0x050101,327937,410,4,0x050F0C,0x0A8F0C,331532
0x050101,327937,411,12,0x054226,0x0AC226,344614
0x050101,327937,412,21,0x0517EC,0x0A97EC,333804
0x050101,327937,413,120,0x057F10,0x0AFF10,360208
0x050101,327937,414,130,0x05007F,0x0A807F,327807
0x050101,327937,415,3,0x054307,0x0AC307,344839
0x050101,327937,416,25,0x055B07,0x0ADB07,350983
0x050101,327937,417,35,0x050AB9,0x0A8AB9,330425
0x050101,327937,418,1,0x0560DD,0x0AE0DD,352477
0x050101,327937,419,17,0x050320,0x0A8320,328480
0x050101,327937,420,1,0x0526D2,0x0AA6D2,337618
0x050101,327937,421,30,0x0525C7,0x0AA5C7,337351
0x050101,327937,422,9,0x0533C8,0x0AB3C8,340936
0x050101,327937,423,8,0x053E08,0x0ABE08,343560
0x050101,327937,424,1,0x052CBF,0x0AACBF,339135
0x050101,327937,425,28,0x0511B0,0x0A91B0,332208
0x050101,327937,426,137,0x057EFF,0x0AFEFF,360191
0x050101,327937,427,4,0x050000,0x0A8000,327680
0x050101,327937,428,9,0x051623,0x0A9623,333347
0x050101,327937,429,2,0x050480,0x0A8480,328832
0x050101,327937,430,3,0x050001,0x0A8001,327681
0x050101,327937,431,100,0x057F24,0x0AFF24,360228
0x050101,327937,432,6,0x0508FF,0x0A88FF,329983
0x050101,327937,433,9,0x050007,0x0A8007,327687
0x050101,327937,434,20,0x05010C,0x0A810C,327948
0x050101,327937,435,2,0x05100A,0x0A900A,331786
0x050101,327937,436,2,0x057FFF,0x0AFFFF,360447
0x050101,327937,437,8,0x051C00,0x0A9C00,334848
0x050101,327937,438,1,0x05601C,0x0AE01C,352284
0x050101,327937,439,10,0x053594,0x0AB594,341396
0x050101,327937,440,4,0x0543B6,0x0AC3B6,345014
0x050101,327937,441,51,0x050203,0x0A8203,328195
0x050101,327937,442,24,0x0526B2,0x0AA6B2,337586
0x050101,327937,443,10,0x053FC8,0x0ABFC8,344008
0x050101,327937,444,5,0x054DAE,0x0ACDAE,347566
0x050101,327937,445,9,0x052C6D,0x0AAC6D,339053
0x050101,327937,446,28,0x0511B0,0x0A91B0,332208
0x050101,327937,447,137,0x057EFF,0x0AFEFF,360191
0x050101,327937,448,4,0x050000,0x0A8000,327680
0x050101,327937,449,34,0x052300,0x0AA300,336640
0x050101,327937,450,4,0x050000,0x0A8000,327680
0x050101,327937,451,27,0x0542A5,0x0AC2A5,344741
0x050101,327937,452,8,0x052A09,0x0AAA09,338441
0x050101,327937,453,3,0x050001,0x0A8001,327681
0x050101,327937,454,7,0x050A81,0x0A8A81,330369
0x050101,327937,455,1,0x056826,0x0AE826,354342
0x050101,327937,456,11,0x0516CB,0x0A96CB,333515
0x050101,327937,457,7,0x052600,0x0AA600,337408
0x050101,327937,458,30,0x050C48,0x0A8C48,330824
0x050101,327937,459,5,0x052617,0x0AA617,337431
0x050101,327937,460,12,0x054C48,0x0ACC48,347208
0x050101,327937,461,234,0x050017,0x0A8017,327703
0x050101,327937,462,222,0x050023,0x0A8023,327715
0x050101,327937,463,38,0x052500,0x0AA500,337152
0x050101,327937,464,15,0x050942,0x0A8942,330050
0x050101,327937,465,4,0x05012A,0x0A812A,327978
0x050101,327937,466,1,0x050100,0x0A8100,327936
0x050101,327937,467,24,0x05230A,0x0AA30A,336650
0x050101,327937,468,108,0x050095,0x0A8095,327829
0x050101,327937,469,20,0x05042B,0x0A842B,328747
0x050101,327937,470,41,0x050400,0x0A8400,328704
0x050101,327937,471,2,0x050002,0x0A8002,327682
0x050101,327937,472,46,0x056A26,0x0AEA26,354854
0x050101,327937,473,4,0x05160B,0x0A960B,333323
0x050101,327937,474,46,0x056A26,0x0AEA26,354854
0x050101,327937,475,1,0x05162B,0x0A962B,333355
0x050101,327937,476,46,0x056A26,0x0AEA26,354854
0x050101,327937,477,4,0x05164B,0x0A964B,333387
0x050101,327937,478,46,0x056A26,0x0AEA26,354854
0x050101,327937,479,57,0x05166B,0x0A966B,333419
0x050101,327937,480,46,0x056A26,0x0AEA26,354854
